rep,dims,std_median,std_max,std_min,within_rep_ratio,abs_mean_magnitude
X_pca,512,0.8151650766979794,7.756232719377192,0.698281730478816,11.107597951988085,0.8130784731834618
X_scGPT,512,0.010446270872280694,0.026349131397253207,0.0045381105996302965,5.806189782902113,0.02447599630698122
