drug,n_lines,spearman,pearson,true_std
doxorubicin-navitoclax (2-1 mol-mol),27,0.0757020757020757,0.19139711321273659,0.13870775288010323
bms-536924,27,-0.052503052503052504,0.06411014153441125,0.09631716087228168
tandutinib,27,0.2087912087912088,0.30354597620029117,0.06494475991924403
pevonedistat,27,0.3308913308913309,0.2946864638830762,0.08813184451230195
methotrexate,26,0.12547008547008545,0.27262792110299794,0.18423218842968037
pifithrin-alpha,27,-0.13858363858363856,-0.07456257974285002,0.07530206279316654
brd-k92856060,26,0.16034188034188035,0.236784811479596,0.07687338367513921
sorafenib,27,0.033577533577533576,-0.022984603579675994,0.09691490926299008
silmitasertib,27,0.14163614163614163,0.278489980182506,0.09119409480553003
masitinib,27,0.045787545787545784,-0.09341938523211951,0.06616813463109311
navitoclax-piperlongumine (1-1 mol-mol),25,0.09538461538461537,0.13221649952259606,0.12314731427550202
selumetinib-jq-1 (4-1 mol-mol),27,0.24725274725274726,0.2399823427297758,0.16436260492354146
nelarabine,27,0.10134310134310134,0.14830509401451203,0.11091987377681672
pf-184,26,0.17196581196581195,0.15853282448596212,0.09123042788269188
selumetinib-brd-a02303741 (4-1 mol-mol),27,0.44932844932844934,0.555806185617101,0.17593667929315804
selisistat,27,0.04945054945054945,0.0514917929759065,0.07261007669808434
nsc 74859,26,0.06871794871794872,0.0185234919546068,0.05877094215466985
rigosertib,27,0.2991452991452991,0.39151983921579964,0.1911369894139465
brd4132,26,0.09675213675213674,0.025555603111401586,0.08695196967581033
paclitaxel,26,0.08786324786324784,0.19764345738905556,0.22400631285927905
navitoclax-mst-312 (1-1 mol-mol),26,0.212991452991453,0.2103284486706963,0.11722173367816607
dbeq,24,-0.08521739130434783,0.07805856084858222,0.05944314187136994
pdmp,27,0.13736263736263737,0.27780876157731016,0.05175399360964663
azacitidine,27,0.18376068376068375,0.15850175281018553,0.09070494901649932
vandetanib,27,0.6434676434676434,0.6719593099143588,0.07056453591955932
vorapaxar,26,0.03111111111111111,0.08397129963223278,0.06216668128834993
etoposide,26,0.0947008547008547,0.31118592943044515,0.10752611437008276
16beta-bromoandrosterone,27,-0.07264957264957266,0.006017043288250909,0.060060058974100834
wp1130,27,-0.06471306471306472,0.1225449189679543,0.050704325112695584
